,Series_reference,Data_value,STATUS
631,BDCQ.SEA1DT,22448.0,R
632,BDCQ.SEA1DT,22661.0,R
633,BDCQ.SEA1DT,23154.0,R
634,BDCQ.SEA1DT,23462.0,R
635,BDCQ.SEA1DT,23580.0,F
636,BDCQ.SEA1EA,100016.0,F
637,BDCQ.SEA1EA,100783.0,F
638,BDCQ.SEA1EA,102394.0,F
639,BDCQ.SEA1EA,103061.0,F
640,BDCQ.SEA1EA,104955.0,F
641,BDCQ.SEA1EA,105360.0,F
642,BDCQ.SEA1EA,108315.0,F
643,BDCQ.SEA1EA,108983.0,F
644,BDCQ.SEA1EA,112850.0,F
645,BDCQ.SEA1EA,111615.0,F
646,BDCQ.SEA1EA,115478.0,F
647,BDCQ.SEA1EA,117532.0,F
648,BDCQ.SEA1EA,119951.0,F
649,BDCQ.SEA1EA,120120.0,F
650,BDCQ.SEA1EA,123363.0,F
651,BDCQ.SEA1EA,125058.0,F
652,BDCQ.SEA1EA,125669.0,F
653,BDCQ.SEA1EA,125497.0,F
654,BDCQ.SEA1EA,128006.0,F
655,BDCQ.SEA1EA,129884.0,F
656,BDCQ.SEA1EA,132499.0,F
657,BDCQ.SEA1EA,133534.0,F
658,BDCQ.SEA1EA,137679.0,F
659,BDCQ.SEA1EA,140434.0,F
660,BDCQ.SEA1EA,143677.0,F
661,BDCQ.SEA1EA,144629.0,F
662,BDCQ.SEA1EA,148802.0,F
663,BDCQ.SEA1EA,150345.0,F
664,BDCQ.SEA1EA,151978.0,F
665,BDCQ.SEA1EA,150157.0,F
666,BDCQ.SEA1EA,155400.0,F
667,BDCQ.SEA1EA,157823.0,F
668,BDCQ.SEA1EA,159688.0,F
669,BDCQ.SEA1EA,159037.0,F
670,BDCQ.SEA1EA,162608.0,F
671,BDCQ.SEA1EA,163166.0,F
672,BDCQ.SEA1EA,166358.0,F
673,BDCQ.SEA1EA,168095.0,R
674,BDCQ.SEA1EA,169062.0,R
675,BDCQ.SEA1EA,172023.0,R
676,BDCQ.SEA1EA,177192.0,R
677,BDCQ.SEA1EA,177870.0,R
678,BDCQ.SEA1EA,183537.0,R
679,BDCQ.SEA1EA,184396.0,R
680,BDCQ.SEA1EA,186312.0,R
681,BDCQ.SEA1EA,184672.0,R
682,BDCQ.SEA1EA,187607.0,R
683,BDCQ.SEA1EA,188172.0,F
684,BDCQ.SEA1EA,192474.0,F
685,BDCQ.SEA1EA,190352.0,F
686,BDCQ.SEA1EA,192340.0,F
687,BDCQ.SEA1EA,190610.0,F
688,BDCQ.SEA1EA,189386.0,F
689,BDCQ.SEA1ES,99656.0,R
690,BDCQ.SEA1ES,101651.0,R
691,BDCQ.SEA1ES,102083.0,R
692,BDCQ.SEA1ES,102864.0,R
693,BDCQ.SEA1ES,104583.0,R
694,BDCQ.SEA1ES,106265.0,R
695,BDCQ.SEA1ES,108001.0,R
696,BDCQ.SEA1ES,108754.0,R
697,BDCQ.SEA1ES,112439.0,R
698,BDCQ.SEA1ES,112603.0,R
699,BDCQ.SEA1ES,115153.0,R
700,BDCQ.SEA1ES,117248.0,R
701,BDCQ.SEA1ES,119513.0,R
702,BDCQ.SEA1ES,121211.0,R
703,BDCQ.SEA1ES,123024.0,R
704,BDCQ.SEA1ES,124730.0,R
705,BDCQ.SEA1ES,125180.0,R
706,BDCQ.SEA1ES,126701.0,R
707,BDCQ.SEA1ES,127646.0,R
708,BDCQ.SEA1ES,129506.0,R
709,BDCQ.SEA1ES,131987.0,R
710,BDCQ.SEA1ES,134846.0,R
711,BDCQ.SEA1ES,137264.0,R
712,BDCQ.SEA1ES,140057.0,R
713,BDCQ.SEA1ES,143086.0,R
714,BDCQ.SEA1ES,146081.0,R
715,BDCQ.SEA1ES,148297.0,R
716,BDCQ.SEA1ES,150038.0,R
717,BDCQ.SEA1ES,151292.0,R
718,BDCQ.SEA1ES,151675.0,R
719,BDCQ.SEA1ES,154797.0,R
720,BDCQ.SEA1ES,157658.0,R
721,BDCQ.SEA1ES,158882.0,R
722,BDCQ.SEA1ES,160631.0,R
723,BDCQ.SEA1ES,161917.0,R
724,BDCQ.SEA1ES,163156.0,R
725,BDCQ.SEA1ES,165462.0,R
726,BDCQ.SEA1ES,169702.0,R
727,BDCQ.SEA1ES,168323.0,R
728,BDCQ.SEA1ES,172140.0,R
729,BDCQ.SEA1ES,176240.0,R
730,BDCQ.SEA1ES,179442.0,R
731,BDCQ.SEA1ES,182752.0,R
732,BDCQ.SEA1ES,184603.0,R
733,BDCQ.SEA1ES,185340.0,R
734,BDCQ.SEA1ES,186197.0,R
735,BDCQ.SEA1ES,186834.0,R
736,BDCQ.SEA1ES,188370.0,R
737,BDCQ.SEA1ES,191547.0,R
738,BDCQ.SEA1ES,191857.0,R
739,BDCQ.SEA1ES,191569.0,R
740,BDCQ.SEA1ES,190772.0,R
741,BDCQ.SEA1ES,188531.0,F
742,BDCQ.SEA1ET,99937.0,R
743,BDCQ.SEA1ET,101284.0,R
744,BDCQ.SEA1ET,102174.0,R
745,BDCQ.SEA1ET,102980.0,R
746,BDCQ.SEA1ET,104504.0,R
747,BDCQ.SEA1ET,106300.0,R
748,BDCQ.SEA1ET,107918.0,R
749,BDCQ.SEA1ET,109525.0,R
750,BDCQ.SEA1ET,111045.0,R
751,BDCQ.SEA1ET,112841.0,R
752,BDCQ.SEA1ET,114987.0,R
753,BDCQ.SEA1ET,117348.0,R
754,BDCQ.SEA1ET,119409.0,R
755,BDCQ.SEA1ET,121277.0,R
756,BDCQ.SEA1ET,123092.0,R
757,BDCQ.SEA1ET,124474.0,R
758,BDCQ.SEA1ET,125472.0,R
759,BDCQ.SEA1ET,126471.0,R
760,BDCQ.SEA1ET,127777.0,R
761,BDCQ.SEA1ET,129503.0,R
762,BDCQ.SEA1ET,132030.0,R
763,BDCQ.SEA1ET,134726.0,R
764,BDCQ.SEA1ET,137334.0,R
765,BDCQ.SEA1ET,140066.0,R
766,BDCQ.SEA1ET,143121.0,R
767,BDCQ.SEA1ET,146004.0,R
768,BDCQ.SEA1ET,148320.0,R
769,BDCQ.SEA1ET,150065.0,R
770,BDCQ.SEA1ET,151001.0,R
771,BDCQ.SEA1ET,152164.0,R
772,BDCQ.SEA1ET,154679.0,R
773,BDCQ.SEA1ET,157398.0,R
774,BDCQ.SEA1ET,159114.0,R
775,BDCQ.SEA1ET,160528.0,R
776,BDCQ.SEA1ET,161866.0,R
777,BDCQ.SEA1ET,163308.0,R
778,BDCQ.SEA1ET,165445.0,R
779,BDCQ.SEA1ET,167747.0,R
780,BDCQ.SEA1ET,169723.0,R
781,BDCQ.SEA1ET,172408.0,R
782,BDCQ.SEA1ET,175977.0,R
783,BDCQ.SEA1ET,179631.0,R
784,BDCQ.SEA1ET,182611.0,R
785,BDCQ.SEA1ET,184538.0,R
786,BDCQ.SEA1ET,185455.0,R
787,BDCQ.SEA1ET,186090.0,R
788,BDCQ.SEA1ET,186861.0,R
789,BDCQ.SEA1ET,188755.0,R
790,BDCQ.SEA1ET,191050.0,R
791,BDCQ.SEA1ET,192017.0,R
792,BDCQ.SEA1ET,191644.0,R
793,BDCQ.SEA1ET,190334.0,R
794,BDCQ.SEA1ET,189127.0,F
795,BDCQ.SEA1FA,90842.0,F
796,BDCQ.SEA1FA,90656.0,F
797,BDCQ.SEA1FA,91957.0,F
798,BDCQ.SEA1FA,91173.0,F
799,BDCQ.SEA1FA,91679.0,F
800,BDCQ.SEA1FA,91486.0,F
801,BDCQ.SEA1FA,93281.0,F
802,BDCQ.SEA1FA,90916.0,F
803,BDCQ.SEA1FA,92010.0,F
804,BDCQ.SEA1FA,91371.0,F
805,BDCQ.SEA1FA,92941.0,F
806,BDCQ.SEA1FA,93004.0,F
807,BDCQ.SEA1FA,93850.0,F
808,BDCQ.SEA1FA,93789.0,F
809,BDCQ.SEA1FA,98149.0,F
810,BDCQ.SEA1FA,97793.0,F
811,BDCQ.SEA1FA,98348.0,F
812,BDCQ.SEA1FA,98026.0,F
813,BDCQ.SEA1FA,99348.0,F
814,BDCQ.SEA1FA,99941.0,F
815,BDCQ.SEA1FA,101204.0,F
816,BDCQ.SEA1FA,99631.0,F
817,BDCQ.SEA1FA,101175.0,F
818,BDCQ.SEA1FA,101660.0,F
819,BDCQ.SEA1FA,102745.0,F
820,BDCQ.SEA1FA,102918.0,F
821,BDCQ.SEA1FA,104790.0,F
822,BDCQ.SEA1FA,106407.0,F
823,BDCQ.SEA1FA,105577.0,F
824,BDCQ.SEA1FA,105618.0,F
825,BDCQ.SEA1FA,107718.0,F
826,BDCQ.SEA1FA,106746.0,F
827,BDCQ.SEA1FA,107199.0,F
828,BDCQ.SEA1FA,105826.0,F
829,BDCQ.SEA1FA,108096.0,F
830,BDCQ.SEA1FA,107888.0,F
831,BDCQ.SEA1FA,106219.0,F
832,BDCQ.SEA1FA,104974.0,R
833,BDCQ.SEA1FA,105785.0,R
834,BDCQ.SEA1FA,106865.0,R
835,BDCQ.SEA1FA,107221.0,R
836,BDCQ.SEA1FA,107479.0,R
837,BDCQ.SEA1FA,109548.0,R
838,BDCQ.SEA1FA,109351.0,R
839,BDCQ.SEA1FA,110856.0,R
840,BDCQ.SEA1FA,110998.0,R
841,BDCQ.SEA1FA,112682.0,R
842,BDCQ.SEA1FA,112667.0,F
843,BDCQ.SEA1FA,112631.0,F
844,BDCQ.SEA1FA,112273.0,F
845,BDCQ.SEA1FA,114063.0,F
846,BDCQ.SEA1FA,114061.0,F
847,BDCQ.SEA1FA,113841.0,F
848,BDCQ.SEA1FS,90839.0,R
849,BDCQ.SEA1FS,91342.0,R
850,BDCQ.SEA1FS,91072.0,R
851,BDCQ.SEA1FS,91381.0,R
852,BDCQ.SEA1FS,91656.0,R
853,BDCQ.SEA1FS,92194.0,R
854,BDCQ.SEA1FS,92414.0,R
855,BDCQ.SEA1FS,91101.0,R
856,BDCQ.SEA1FS,91928.0,R
857,BDCQ.SEA1FS,92133.0,R
858,BDCQ.SEA1FS,92130.0,R
859,BDCQ.SEA1FS,93144.0,R
860,BDCQ.SEA1FS,93700.0,R
861,BDCQ.SEA1FS,94594.0,R
862,BDCQ.SEA1FS,97446.0,R
863,BDCQ.SEA1FS,97793.0,R
864,BDCQ.SEA1FS,98163.0,R
865,BDCQ.SEA1FS,98918.0,R
866,BDCQ.SEA1FS,98731.0,R
867,BDCQ.SEA1FS,99819.0,R
868,BDCQ.SEA1FS,101020.0,R
869,BDCQ.SEA1FS,100542.0,R
870,BDCQ.SEA1FS,100660.0,R
871,BDCQ.SEA1FS,101391.0,R
872,BDCQ.SEA1FS,102606.0,R
873,BDCQ.SEA1FS,103866.0,R
874,BDCQ.SEA1FS,104293.0,R
875,BDCQ.SEA1FS,106047.0,R
876,BDCQ.SEA1FS,105493.0,R
877,BDCQ.SEA1FS,106560.0,R
878,BDCQ.SEA1FS,107250.0,R
879,BDCQ.SEA1FS,106306.0,R
880,BDCQ.SEA1FS,107200.0,R
881,BDCQ.SEA1FS,106739.0,R
882,BDCQ.SEA1FS,107593.0,R
883,BDCQ.SEA1FS,107464.0,R
884,BDCQ.SEA1FS,106260.0,R
885,BDCQ.SEA1FS,105836.0,R
886,BDCQ.SEA1FS,105276.0,R
887,BDCQ.SEA1FS,106480.0,R
888,BDCQ.SEA1FS,107287.0,R
889,BDCQ.SEA1FS,108307.0,R
890,BDCQ.SEA1FS,109010.0,R
891,BDCQ.SEA1FS,109017.0,R
892,BDCQ.SEA1FS,110921.0,R
893,BDCQ.SEA1FS,111807.0,R
894,BDCQ.SEA1FS,112124.0,R
895,BDCQ.SEA1FS,112360.0,R
896,BDCQ.SEA1FS,112712.0,R
897,BDCQ.SEA1FS,113054.0,R
898,BDCQ.SEA1FS,113472.0,R
899,BDCQ.SEA1FS,113808.0,R
900,BDCQ.SEA1FS,113906.0,F
901,BDCQ.SEA1FT,90981.0,R
902,BDCQ.SEA1FT,91151.0,R
903,BDCQ.SEA1FT,91217.0,R
904,BDCQ.SEA1FT,91314.0,R
905,BDCQ.SEA1FT,91720.0,R
906,BDCQ.SEA1FT,92215.0,R
907,BDCQ.SEA1FT,92158.0,R
908,BDCQ.SEA1FT,91770.0,R
909,BDCQ.SEA1FT,91798.0,R
910,BDCQ.SEA1FT,92047.0,R
911,BDCQ.SEA1FT,92328.0,R
912,BDCQ.SEA1FT,92977.0,R
913,BDCQ.SEA1FT,93645.0,R
914,BDCQ.SEA1FT,95022.0,R
915,BDCQ.SEA1FT,96897.0,R
916,BDCQ.SEA1FT,97933.0,R
917,BDCQ.SEA1FT,98291.0,R
918,BDCQ.SEA1FT,98658.0,R
919,BDCQ.SEA1FT,98979.0,R
920,BDCQ.SEA1FT,99865.0,R
921,BDCQ.SEA1FT,100721.0,R
922,BDCQ.SEA1FT,100708.0,R
923,BDCQ.SEA1FT,100671.0,R
924,BDCQ.SEA1FT,101413.0,R
925,BDCQ.SEA1FT,102638.0,R
926,BDCQ.SEA1FT,103644.0,R
927,BDCQ.SEA1FT,104715.0,R
928,BDCQ.SEA1FT,105485.0,R
929,BDCQ.SEA1FT,105925.0,R
930,BDCQ.SEA1FT,106506.0,R
931,BDCQ.SEA1FT,106902.0,R
932,BDCQ.SEA1FT,106795.0,R
933,BDCQ.SEA1FT,106770.0,R
934,BDCQ.SEA1FT,107104.0,R
935,BDCQ.SEA1FT,107431.0,R
936,BDCQ.SEA1FT,107321.0,R
937,BDCQ.SEA1FT,106464.0,R
938,BDCQ.SEA1FT,105629.0,R
939,BDCQ.SEA1FT,105574.0,R
940,BDCQ.SEA1FT,106277.0,R
941,BDCQ.SEA1FT,107371.0,R
942,BDCQ.SEA1FT,108252.0,R
943,BDCQ.SEA1FT,108967.0,R
944,BDCQ.SEA1FT,109755.0,R
945,BDCQ.SEA1FT,110849.0,R
946,BDCQ.SEA1FT,111760.0,R
947,BDCQ.SEA1FT,112145.0,R
948,BDCQ.SEA1FT,112384.0,R
949,BDCQ.SEA1FT,112696.0,R
950,BDCQ.SEA1FT,113072.0,R
951,BDCQ.SEA1FT,113472.0,R
952,BDCQ.SEA1FT,113762.0,R
953,BDCQ.SEA1FT,113938.0,F
954,BDCQ.SEA1GA,173404.0,F
955,BDCQ.SEA1GA,174660.0,F
956,BDCQ.SEA1GA,179502.0,F
957,BDCQ.SEA1GA,179680.0,F
958,BDCQ.SEA1GA,177608.0,F
959,BDCQ.SEA1GA,176170.0,F
960,BDCQ.SEA1GA,181541.0,F
961,BDCQ.SEA1GA,180982.0,F
962,BDCQ.SEA1GA,178814.0,F
963,BDCQ.SEA1GA,175946.0,F
964,BDCQ.SEA1GA,183650.0,F
965,BDCQ.SEA1GA,182034.0,F
966,BDCQ.SEA1GA,179779.0,F
967,BDCQ.SEA1GA,179050.0,F
968,BDCQ.SEA1GA,185361.0,F
969,BDCQ.SEA1GA,186086.0,F
970,BDCQ.SEA1GA,183864.0,F
971,BDCQ.SEA1GA,183327.0,F
972,BDCQ.SEA1GA,189862.0,F
973,BDCQ.SEA1GA,191045.0,F
974,BDCQ.SEA1GA,189350.0,F
975,BDCQ.SEA1GA,189032.0,F
976,BDCQ.SEA1GA,196202.0,F
977,BDCQ.SEA1GA,196952.0,F
978,BDCQ.SEA1GA,194595.0,F
979,BDCQ.SEA1GA,193926.0,F
980,BDCQ.SEA1GA,200403.0,F
981,BDCQ.SEA1GA,198648.0,F
982,BDCQ.SEA1GA,196372.0,F
983,BDCQ.SEA1GA,194468.0,F
984,BDCQ.SEA1GA,202633.0,F
985,BDCQ.SEA1GA,199795.0,F
986,BDCQ.SEA1GA,197763.0,F
987,BDCQ.SEA1GA,197753.0,F
988,BDCQ.SEA1GA,206752.0,F
989,BDCQ.SEA1GA,203022.0,F
990,BDCQ.SEA1GA,200669.0,F
991,BDCQ.SEA1GA,198379.0,R
992,BDCQ.SEA1GA,204218.0,R
993,BDCQ.SEA1GA,201163.0,R
994,BDCQ.SEA1GA,200282.0,R
995,BDCQ.SEA1GA,202170.0,R
996,BDCQ.SEA1GA,212421.0,R
997,BDCQ.SEA1GA,208375.0,R
998,BDCQ.SEA1GA,205783.0,R
999,BDCQ.SEA1GA,206909.0,R
1000,BDCQ.SEA1GA,215104.0,R
1001,BDCQ.SEA1GA,210687.0,F
1002,BDCQ.SEA1GA,209820.0,F
1003,BDCQ.SEA1GA,209230.0,F
1004,BDCQ.SEA1GA,216030.0,F
1005,BDCQ.SEA1GA,209522.0,F
1006,BDCQ.SEA1GA,206325.0,F
1007,BDCQ.SEA1GS,174646.0,R
1008,BDCQ.SEA1GS,177216.0,R
1009,BDCQ.SEA1GS,177321.0,R
1010,BDCQ.SEA1GS,178074.0,R
1011,BDCQ.SEA1GS,178783.0,R
1012,BDCQ.SEA1GS,178882.0,R
1013,BDCQ.SEA1GS,179256.0,R
1014,BDCQ.SEA1GS,179362.0,R
1015,BDCQ.SEA1GS,179944.0,R
1016,BDCQ.SEA1GS,178790.0,R
1017,BDCQ.SEA1GS,181266.0,R
1018,BDCQ.SEA1GS,180364.0,R
1019,BDCQ.SEA1GS,180940.0,R
1020,BDCQ.SEA1GS,181995.0,R
1021,BDCQ.SEA1GS,182939.0,R
1022,BDCQ.SEA1GS,184290.0,R
1023,BDCQ.SEA1GS,185179.0,R
1024,BDCQ.SEA1GS,186298.0,R
1025,BDCQ.SEA1GS,187332.0,R
1026,BDCQ.SEA1GS,189210.0,R
1027,BDCQ.SEA1GS,190790.0,R
1028,BDCQ.SEA1GS,192119.0,R
1029,BDCQ.SEA1GS,193342.0,R
1030,BDCQ.SEA1GS,195234.0,R
1031,BDCQ.SEA1GS,196161.0,R
1032,BDCQ.SEA1GS,197157.0,R
1033,BDCQ.SEA1GS,197009.0,R
1034,BDCQ.SEA1GS,197311.0,R
1035,BDCQ.SEA1GS,197987.0,R
1036,BDCQ.SEA1GS,197744.0,R
1037,BDCQ.SEA1GS,198722.0,R
1038,BDCQ.SEA1GS,198841.0,R
1039,BDCQ.SEA1GS,199534.0,R
1040,BDCQ.SEA1GS,200959.0,R
1041,BDCQ.SEA1GS,202385.0,R
1042,BDCQ.SEA1GS,202410.0,R
1043,BDCQ.SEA1GS,202640.0,R
1044,BDCQ.SEA1GS,201354.0,R
1045,BDCQ.SEA1GS,199707.0,R
1046,BDCQ.SEA1GS,200799.0,R
1047,BDCQ.SEA1GS,202451.0,R
1048,BDCQ.SEA1GS,204957.0,R
1049,BDCQ.SEA1GS,207533.0,R
1050,BDCQ.SEA1GS,208258.0,R
1051,BDCQ.SEA1GS,208139.0,R
1052,BDCQ.SEA1GS,209547.0,R
1053,BDCQ.SEA1GS,210059.0,R
1054,BDCQ.SEA1GS,210767.0,R
1055,BDCQ.SEA1GS,212245.0,R
1056,BDCQ.SEA1GS,211804.0,R
1057,BDCQ.SEA1GS,210893.0,R
1058,BDCQ.SEA1GS,209705.0,R
1059,BDCQ.SEA1GS,208731.0,F
1060,BDCQ.SEA1GT,175098.0,R
1061,BDCQ.SEA1GT,176649.0,R
1062,BDCQ.SEA1GT,177600.0,R
1063,BDCQ.SEA1GT,178065.0,R
1064,BDCQ.SEA1GT,178676.0,R
1065,BDCQ.SEA1GT,178987.0,R
1066,BDCQ.SEA1GT,179162.0,R
1067,BDCQ.SEA1GT,179506.0,R
1068,BDCQ.SEA1GT,179728.0,R
1069,BDCQ.SEA1GT,180066.0,R
1070,BDCQ.SEA1GT,180326.0,R
1071,BDCQ.SEA1GT,180531.0,R
1072,BDCQ.SEA1GT,180958.0,R
1073,BDCQ.SEA1GT,181914.0,R
1074,BDCQ.SEA1GT,183041.0,R
1075,BDCQ.SEA1GT,184175.0,R
1076,BDCQ.SEA1GT,185253.0,R
1077,BDCQ.SEA1GT,186206.0,R
1078,BDCQ.SEA1GT,187484.0,R
1079,BDCQ.SEA1GT,189123.0,R
1080,BDCQ.SEA1GT,190783.0,R
1081,BDCQ.SEA1GT,192073.0,R
1082,BDCQ.SEA1GT,193519.0,R
1083,BDCQ.SEA1GT,195038.0,R
1084,BDCQ.SEA1GT,196326.0,R
1085,BDCQ.SEA1GT,196951.0,R
1086,BDCQ.SEA1GT,197132.0,R
1087,BDCQ.SEA1GT,197401.0,R
1088,BDCQ.SEA1GT,197735.0,R
1089,BDCQ.SEA1GT,198054.0,R
1090,BDCQ.SEA1GT,198464.0,R
1091,BDCQ.SEA1GT,198935.0,R
1092,BDCQ.SEA1GT,199599.0,R
1093,BDCQ.SEA1GT,201008.0,R
1094,BDCQ.SEA1GT,202164.0,R
1095,BDCQ.SEA1GT,202654.0,R
1096,BDCQ.SEA1GT,202428.0,R
1097,BDCQ.SEA1GT,201211.0,R
1098,BDCQ.SEA1GT,200095.0,R
1099,BDCQ.SEA1GT,200618.0,R
1100,BDCQ.SEA1GT,202530.0,R
1101,BDCQ.SEA1GT,205040.0,R
1102,BDCQ.SEA1GT,207299.0,R
1103,BDCQ.SEA1GT,208232.0,R
1104,BDCQ.SEA1GT,208633.0,R
1105,BDCQ.SEA1GT,209364.0,R
1106,BDCQ.SEA1GT,210078.0,R
1107,BDCQ.SEA1GT,211007.0,R
1108,BDCQ.SEA1GT,211941.0,R
1109,BDCQ.SEA1GT,211896.0,R
1110,BDCQ.SEA1GT,210871.0,R
1111,BDCQ.SEA1GT,209684.0,R
1112,BDCQ.SEA1GT,208853.0,F
1113,BDCQ.SEA1HA,103801.0,F
1114,BDCQ.SEA1HA,107456.0,F
1115,BDCQ.SEA1HA,110973.0,F
1116,BDCQ.SEA1HA,110305.0,F
1117,BDCQ.SEA1HA,107976.0,F
1118,BDCQ.SEA1HA,107651.0,F
1119,BDCQ.SEA1HA,111647.0,F
1120,BDCQ.SEA1HA,112218.0,F
1121,BDCQ.SEA1HA,111183.0,F
1122,BDCQ.SEA1HA,110574.0,F
1123,BDCQ.SEA1HA,115148.0,F
1124,BDCQ.SEA1HA,116013.0,F
1125,BDCQ.SEA1HA,113997.0,F
1126,BDCQ.SEA1HA,113381.0,F
1127,BDCQ.SEA1HA,119580.0,F
1128,BDCQ.SEA1HA,120452.0,F
1129,BDCQ.SEA1HA,120660.0,F
1130,BDCQ.SEA1HA,119106.0,F
1131,BDCQ.SEA1HA,124802.0,F
1132,BDCQ.SEA1HA,127872.0,F
1133,BDCQ.SEA1HA,127744.0,F
1134,BDCQ.SEA1HA,128360.0,F
1135,BDCQ.SEA1HA,134631.0,F
1136,BDCQ.SEA1HA,137104.0,F
1137,BDCQ.SEA1HA,136444.0,F
1138,BDCQ.SEA1HA,134081.0,F
1139,BDCQ.SEA1HA,139394.0,F
1140,BDCQ.SEA1HA,140352.0,F
1141,BDCQ.SEA1HA,139249.0,F
1142,BDCQ.SEA1HA,135443.0,F
1143,BDCQ.SEA1HA,142465.0,F
1144,BDCQ.SEA1HA,144366.0,F
1145,BDCQ.SEA1HA,142506.0,F
1146,BDCQ.SEA1HA,140421.0,F
1147,BDCQ.SEA1HA,147093.0,F
1148,BDCQ.SEA1HA,145422.0,F
1149,BDCQ.SEA1HA,140969.0,F
1150,BDCQ.SEA1HA,139176.0,R
1151,BDCQ.SEA1HA,139176.0,R
1152,BDCQ.SEA1HA,138632.0,R
1153,BDCQ.SEA1HA,140234.0,R
1154,BDCQ.SEA1HA,143141.0,R
1155,BDCQ.SEA1HA,144782.0,R
1156,BDCQ.SEA1HA,137070.0,R
1157,BDCQ.SEA1HA,136958.0,R
1158,BDCQ.SEA1HA,141259.0,R
1159,BDCQ.SEA1HA,147748.0,R
1160,BDCQ.SEA1HA,149266.0,F
1161,BDCQ.SEA1HA,151763.0,F
1162,BDCQ.SEA1HA,151765.0,F
1163,BDCQ.SEA1HA,154814.0,F
1164,BDCQ.SEA1HA,153242.0,F
1165,BDCQ.SEA1HA,150241.0,F
1166,BDCQ.SEA1HS,104877.0,R
1167,BDCQ.SEA1HS,109449.0,R
1168,BDCQ.SEA1HS,109270.0,R
1169,BDCQ.SEA1HS,108938.0,R
1170,BDCQ.SEA1HS,109004.0,R
1171,BDCQ.SEA1HS,109707.0,R
1172,BDCQ.SEA1HS,109982.0,R
1173,BDCQ.SEA1HS,110837.0,R
1174,BDCQ.SEA1HS,112028.0,R
1175,BDCQ.SEA1HS,112840.0,R
1176,BDCQ.SEA1HS,113532.0,R
1177,BDCQ.SEA1HS,114533.0,R
1178,BDCQ.SEA1HS,114654.0,R
1179,BDCQ.SEA1HS,115844.0,R
1180,BDCQ.SEA1HS,118026.0,R
1181,BDCQ.SEA1HS,118899.0,R
1182,BDCQ.SEA1HS,121107.0,R
1183,BDCQ.SEA1HS,121803.0,R
1184,BDCQ.SEA1HS,123355.0,R
1185,BDCQ.SEA1HS,126122.0,R
1186,BDCQ.SEA1HS,128104.0,R
1187,BDCQ.SEA1HS,131326.0,R
1188,BDCQ.SEA1HS,133149.0,R
1189,BDCQ.SEA1HS,135213.0,R
1190,BDCQ.SEA1HS,136741.0,R
1191,BDCQ.SEA1HS,137281.0,R
1192,BDCQ.SEA1HS,137725.0,R
1193,BDCQ.SEA1HS,138471.0,R
1194,BDCQ.SEA1HS,139740.0,R
1195,BDCQ.SEA1HS,138573.0,R
1196,BDCQ.SEA1HS,140378.0,R
1197,BDCQ.SEA1HS,142794.0,R
1198,BDCQ.SEA1HS,143397.0,R
1199,BDCQ.SEA1HS,143161.0,R
1200,BDCQ.SEA1HS,144495.0,R
1201,BDCQ.SEA1HS,144458.0,R
1202,BDCQ.SEA1HS,142360.0,R
1203,BDCQ.SEA1HS,141001.0,R
1204,BDCQ.SEA1HS,136526.0,R
1205,BDCQ.SEA1HS,138411.0,R
1206,BDCQ.SEA1HS,141816.0,R
1207,BDCQ.SEA1HS,144229.0,R
1208,BDCQ.SEA1HS,142162.0,R
1209,BDCQ.SEA1HS,137204.0,R
1210,BDCQ.SEA1HS,138431.0,R
1211,BDCQ.SEA1HS,142029.0,R
1212,BDCQ.SEA1HS,145383.0,R
1213,BDCQ.SEA1HS,149421.0,R
1214,BDCQ.SEA1HS,153067.0,R
1215,BDCQ.SEA1HS,152745.0,R
1216,BDCQ.SEA1HS,152608.0,R
1217,BDCQ.SEA1HS,153137.0,R
1218,BDCQ.SEA1HS,151377.0,F
1219,BDCQ.SEA1HT,106316.0,R
1220,BDCQ.SEA1HT,107938.0,R
1221,BDCQ.SEA1HT,109036.0,R
1222,BDCQ.SEA1HT,109069.0,R
1223,BDCQ.SEA1HT,109099.0,R
1224,BDCQ.SEA1HT,109555.0,R
1225,BDCQ.SEA1HT,110074.0,R
1226,BDCQ.SEA1HT,110871.0,R
1227,BDCQ.SEA1HT,111956.0,R
1228,BDCQ.SEA1HT,112827.0,R
1229,BDCQ.SEA1HT,113651.0,R
1230,BDCQ.SEA1HT,114303.0,R
1231,BDCQ.SEA1HT,114803.0,R
1232,BDCQ.SEA1HT,116007.0,R
1233,BDCQ.SEA1HT,117664.0,R
1234,BDCQ.SEA1HT,119295.0,R
1235,BDCQ.SEA1HT,120711.0,R
1236,BDCQ.SEA1HT,121944.0,R
1237,BDCQ.SEA1HT,123530.0,R
1238,BDCQ.SEA1HT,125826.0,R
1239,BDCQ.SEA1HT,128446.0,R
1240,BDCQ.SEA1HT,131012.0,R
1241,BDCQ.SEA1HT,133327.0,R
1242,BDCQ.SEA1HT,135189.0,R
1243,BDCQ.SEA1HT,136642.0,R
1244,BDCQ.SEA1HT,137317.0,R
1245,BDCQ.SEA1HT,137738.0,R
1246,BDCQ.SEA1HT,138650.0,R
1247,BDCQ.SEA1HT,139344.0,R
1248,BDCQ.SEA1HT,139559.0,R
1249,BDCQ.SEA1HT,140601.0,R
1250,BDCQ.SEA1HT,142490.0,R
1251,BDCQ.SEA1HT,143292.0,R
1252,BDCQ.SEA1HT,143554.0,R
1253,BDCQ.SEA1HT,144330.0,R
1254,BDCQ.SEA1HT,144202.0,R
